timestamp,gerador,repeticao,amostra,tempo_s,ns_por_numero,qui_quadrado,p_valor,qualidade,rss_processo_mb,vms_processo_mb,rss_processo_mb_antes,loadavg_1min,loadavg_5min,loadavg_15min,memoria_total_gb,memoria_disponivel_gb,memoria_utilizada_percent,cpu_fisicas,cpu_logicas,hostname,sistema,release,arquitetura,python_versao
2026-04-15T16:08:09,RNN caótica simples,3,100000,0.085121125,851.211250000,463090.091520000,0.000000000,possível viés estatístico,141.812500,425475.921875,144.062500,2.44970703125,2.1181640625,2.2919921875,8.000000,1.465698,81.70,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:09,RNN caótica simples,4,100000,0.085499583,854.995830000,463090.091520000,0.000000000,possível viés estatístico,144.312500,425478.421875,141.812500,2.44970703125,2.1181640625,2.2919921875,8.000000,1.464783,81.70,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:09,RNN caótica simples,5,100000,0.089277416,892.774160000,463090.091520000,0.000000000,possível viés estatístico,142.296875,425476.171875,144.312500,2.44970703125,2.1181640625,2.2919921875,8.000000,1.424011,82.20,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:09,RNN caótica simples,6,100000,0.087785083,877.850830000,463090.091520000,0.000000000,possível viés estatístico,144.312500,425478.421875,142.296875,2.44970703125,2.1181640625,2.2919921875,8.000000,1.419998,82.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:09,RNN caótica simples,7,100000,0.085799084,857.990840000,463090.091520000,0.000000000,possível viés estatístico,142.546875,425476.421875,144.312500,2.44970703125,2.1181640625,2.2919921875,8.000000,1.418213,82.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:10,RNN caótica simples,8,100000,0.092493916,924.939160000,463090.091520000,0.000000000,possível viés estatístico,144.312500,425478.421875,142.546875,2.44970703125,2.1181640625,2.2919921875,8.000000,1.426193,82.20,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:10,RNN caótica simples,9,100000,0.088588583,885.885830000,463090.091520000,0.000000000,possível viés estatístico,142.796875,425476.671875,144.312500,2.44970703125,2.1181640625,2.2919921875,8.000000,1.417694,82.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:10,RNN caótica simples,10,100000,0.089139583,891.395830000,463090.091520000,0.000000000,possível viés estatístico,144.312500,425478.421875,142.796875,2.44970703125,2.1181640625,2.2919921875,8.000000,1.410522,82.40,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:11,RNN caótica simples,1,1000000,0.874402084,874.402084000,4631795.075456001,0.000000000,possível viés estatístico,176.468750,425513.234375,144.312500,2.44970703125,2.1181640625,2.2919921875,8.000000,1.448166,81.90,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:12,RNN caótica simples,2,1000000,0.864617208,864.617208000,4631795.075456001,0.000000000,possível viés estatístico,186.296875,425523.546875,176.484375,2.44970703125,2.1181640625,2.2919921875,8.000000,1.457397,81.80,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:13,RNN caótica simples,3,1000000,0.858106208,858.106208000,4631795.075456001,0.000000000,possível viés estatístico,191.953125,425529.609375,186.296875,2.33349609375,2.09912109375,2.2841796875,8.000000,1.501709,81.20,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:14,RNN caótica simples,4,1000000,0.861876250,861.876250000,4631795.075456001,0.000000000,possível viés estatístico,201.859375,425539.921875,191.953125,2.33349609375,2.09912109375,2.2841796875,8.000000,1.514450,81.10,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:15,RNN caótica simples,5,1000000,0.857200833,857.200833000,4631795.075456001,0.000000000,possível viés estatístico,207.515625,425545.984375,201.859375,2.33349609375,2.09912109375,2.2841796875,8.000000,1.485031,81.40,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:16,RNN caótica simples,6,1000000,0.863382958,863.382958000,4631795.075456001,0.000000000,possível viés estatístico,217.421875,425556.296875,207.515625,2.33349609375,2.09912109375,2.2841796875,8.000000,1.481842,81.50,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:17,RNN caótica simples,7,1000000,0.877276000,877.276000000,4631795.075456001,0.000000000,possível viés estatístico,223.078125,425562.359375,217.421875,2.33349609375,2.09912109375,2.2841796875,8.000000,1.473038,81.60,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:18,RNN caótica simples,8,1000000,0.859224416,859.224416000,4631795.075456001,0.000000000,possível viés estatístico,233.000000,425572.671875,223.078125,2.38671875,2.11376953125,2.2880859375,8.000000,1.454666,81.80,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:20,RNN caótica simples,9,1000000,0.851289916,851.289916000,4631795.075456001,0.000000000,possível viés estatístico,238.656250,425578.734375,233.000000,2.38671875,2.11376953125,2.2880859375,8.000000,1.448242,81.90,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-15T16:08:21,RNN caótica simples,10,1000000,0.855719292,855.719292000,4631795.075456001,0.000000000,possível viés estatístico,248.562500,425589.046875,238.656250,2.38671875,2.11376953125,2.2880859375,8.000000,1.444214,81.90,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
