timestamp,gerador,repeticao,seed,amostra,tempo_s,ns_por_numero,qui_quadrado,p_valor,qualidade,rss_processo_mb,vms_processo_mb,rss_processo_mb_antes,loadavg_1min,loadavg_5min,loadavg_15min,memoria_total_gb,memoria_disponivel_gb,memoria_utilizada_percent,cpu_fisicas,cpu_logicas,hostname,sistema,release,arquitetura,python_versao
2026-04-16T15:34:17,GNPA original,1,2754794679,1000000,8.125066000,8125.066000000,119.660160000,0.000021913,possível viés estatístico,118.281250,425415.515625,80.734375,1.74072265625,1.9697265625,2.1474609375,8.000000,1.609146,79.90,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:34:26,GNPA original,2,1899526012,1000000,8.212867916,8212.867916000,80.840320000,0.064478620,compatível com aleatoriedade uniforme,125.125000,425423.828125,118.281250,1.92138671875,2.00341796875,2.158203125,8.000000,1.552765,80.60,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:34:34,GNPA original,3,2328685183,1000000,8.214976125,8214.976125000,79.723648000,0.075853585,compatível com aleatoriedade uniforme,132.781250,425431.890625,125.125000,2.0927734375,2.03564453125,2.16796875,8.000000,1.572968,80.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:34:43,GNPA original,4,3049235403,1000000,8.223484917,8223.484917000,95.286656000,0.005366915,possível viés estatístico,140.687500,425440.203125,132.781250,2.23828125,2.06689453125,2.17724609375,8.000000,1.585526,80.20,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:34:51,GNPA original,5,4265654401,1000000,8.230338708,8230.338708000,92.887552000,0.008491422,possível viés estatístico,146.390625,425448.265625,140.703125,2.458984375,2.115234375,2.193359375,8.000000,1.578049,80.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:00,GNPA original,6,3877454337,1000000,8.275017000,8275.017000000,84.180096000,0.038607449,possível viés estatístico,136.515625,425448.515625,146.390625,2.3876953125,2.111328125,2.1904296875,8.000000,1.539948,80.80,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:08,GNPA original,7,3621740338,1000000,8.235750042,8235.750042000,83.520512000,0.042857330,possível viés estatístico,144.171875,425456.578125,136.515625,2.173828125,2.07421875,2.17578125,8.000000,1.560684,80.50,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:17,GNPA original,8,3939616297,1000000,8.225182250,8225.182250000,87.058304000,0.024052812,possível viés estatístico,104.984375,425440.703125,144.171875,2.07958984375,2.05615234375,2.16845703125,8.000000,1.590805,80.10,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:25,GNPA original,9,3486370663,1000000,8.229591584,8229.591584000,130.228480000,0.000001365,possível viés estatístico,97.359375,425432.640625,104.984375,1.98681640625,2.03759765625,2.15966796875,8.000000,1.580566,80.20,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA original,10,2585712915,1000000,8.269385000,8269.385000000,94.708864000,0.006003221,possível viés estatístico,105.265625,425440.953125,97.359375,1.8349609375,2.0029296875,2.14599609375,8.000000,1.566299,80.40,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,1,2754794679,1000,0.008568959,8568.959000002,76.480000000,0.118402888,compatível com aleatoriedade uniforme,74.593750,425409.703125,74.593750,1.8349609375,2.0029296875,2.14599609375,8.000000,1.583008,80.20,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,2,1899526012,1000,0.008464917,8464.916999998,79.680000000,0.076329666,compatível com aleatoriedade uniforme,74.609375,425409.703125,74.593750,1.8349609375,2.0029296875,2.14599609375,8.000000,1.583008,80.20,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,3,2328685183,1000,0.008445125,8445.125000009,61.376000000,0.534415984,compatível com aleatoriedade uniforme,74.609375,425409.703125,74.609375,1.8349609375,2.0029296875,2.14599609375,8.000000,1.583008,80.20,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,4,3049235403,1000,0.008700834,8700.833999995,82.624000000,0.049272538,possível viés estatístico,74.609375,425409.703125,74.609375,1.8349609375,2.0029296875,2.14599609375,8.000000,1.533218,80.80,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,5,4265654401,1000,0.008426042,8426.041999996,67.136000000,0.337310332,compatível com aleatoriedade uniforme,74.609375,425409.703125,74.609375,1.8349609375,2.0029296875,2.14599609375,8.000000,1.533218,80.80,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,6,3877454337,1000,0.008411000,8410.999999995,49.728000000,0.888165132,compatível com aleatoriedade uniforme,74.609375,425409.703125,74.609375,1.8349609375,2.0029296875,2.14599609375,8.000000,1.556900,80.50,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,7,3621740338,1000,0.008454959,8454.959000005,59.072000000,0.617046760,compatível com aleatoriedade uniforme,74.625000,425409.703125,74.625000,1.8349609375,2.0029296875,2.14599609375,8.000000,1.514374,81.10,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,8,3939616297,1000,0.008624458,8624.458000000,82.624000000,0.049272538,possível viés estatístico,74.625000,425409.703125,74.625000,1.8349609375,2.0029296875,2.14599609375,8.000000,1.560944,80.50,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,9,3486370663,1000,0.008651709,8651.709000006,40.512000000,0.987679658,compatível com aleatoriedade uniforme,74.625000,425409.703125,74.625000,1.8349609375,2.0029296875,2.14599609375,8.000000,1.515244,81.10,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,10,2585712915,1000,0.008646500,8646.499999998,55.360000000,0.742220949,compatível com aleatoriedade uniforme,74.625000,425409.703125,74.625000,1.8349609375,2.0029296875,2.14599609375,8.000000,1.499557,81.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,1,2754794679,10000,0.085081917,8508.191700000,72.934400000,0.183777986,compatível com aleatoriedade uniforme,74.625000,425409.703125,74.625000,1.8349609375,2.0029296875,2.14599609375,8.000000,1.497726,81.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,2,1899526012,10000,0.085027834,8502.783399999,71.526400000,0.215759829,compatível com aleatoriedade uniforme,74.625000,425409.703125,74.625000,1.8349609375,2.0029296875,2.14599609375,8.000000,1.497528,81.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,3,2328685183,10000,0.084826292,8482.629200000,51.686400000,0.844968156,compatível com aleatoriedade uniforme,74.625000,425409.703125,74.625000,1.8349609375,2.0029296875,2.14599609375,8.000000,1.498123,81.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,4,3049235403,10000,0.085122292,8512.229199999,68.608000000,0.293045260,compatível com aleatoriedade uniforme,74.625000,425409.703125,74.625000,1.8349609375,2.0029296875,2.14599609375,8.000000,1.498276,81.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,5,4265654401,10000,0.085138417,8513.841700000,56.153600000,0.716862117,compatível com aleatoriedade uniforme,74.625000,425409.703125,74.625000,1.8349609375,2.0029296875,2.14599609375,8.000000,1.498413,81.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,6,3877454337,10000,0.084991208,8499.120799999,60.569600000,0.563455961,compatível com aleatoriedade uniforme,74.625000,425409.703125,74.625000,1.8349609375,2.0029296875,2.14599609375,8.000000,1.499725,81.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,7,3621740338,10000,0.085095125,8509.512500001,49.228800000,0.897799518,compatível com aleatoriedade uniforme,74.625000,425409.703125,74.625000,1.8349609375,2.0029296875,2.14599609375,8.000000,1.499878,81.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,8,3939616297,10000,0.084957750,8495.775000000,65.164800000,0.401309760,compatível com aleatoriedade uniforme,74.625000,425409.703125,74.625000,1.8349609375,2.0029296875,2.14599609375,8.000000,1.499924,81.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,9,3486370663,10000,0.085029833,8502.983300001,69.606400000,0.264975448,compatível com aleatoriedade uniforme,74.640625,425409.703125,74.640625,1.8349609375,2.0029296875,2.14599609375,8.000000,1.499969,81.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:34,GNPA otimizado,10,2585712915,10000,0.085169208,8516.920800001,63.142400000,0.471260603,compatível com aleatoriedade uniforme,74.640625,425409.703125,74.640625,1.8349609375,2.0029296875,2.14599609375,8.000000,1.500107,81.20,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:35,GNPA otimizado,1,2754794679,100000,0.849026833,8490.268330000,56.646400000,0.700662324,compatível com aleatoriedade uniforme,59.843750,425394.078125,74.640625,1.8349609375,2.0029296875,2.14599609375,8.000000,1.519226,81.00,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:36,GNPA otimizado,2,1899526012,100000,0.859525833,8595.258330000,74.160640000,0.158759026,compatível com aleatoriedade uniforme,62.390625,425396.828125,59.843750,1.8349609375,2.0029296875,2.14599609375,8.000000,1.601624,80.00,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:37,GNPA otimizado,3,2328685183,100000,0.849007917,8490.079170000,50.328320000,0.875836544,compatível com aleatoriedade uniforme,60.140625,425394.578125,62.390625,1.8349609375,2.0029296875,2.14599609375,8.000000,1.603180,80.00,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:38,GNPA otimizado,4,3049235403,100000,0.851612125,8516.121250000,50.521600000,0.871694638,compatível com aleatoriedade uniforme,62.640625,425397.078125,60.140625,1.76806640625,1.98583984375,2.13916015625,8.000000,1.579605,80.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:39,GNPA otimizado,5,4265654401,100000,0.852550375,8525.503750000,79.806720000,0.074954213,compatível com aleatoriedade uniforme,60.609375,425394.828125,62.640625,1.76806640625,1.98583984375,2.13916015625,8.000000,1.577728,80.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:40,GNPA otimizado,6,3877454337,100000,0.852283875,8522.838750000,66.432000000,0.359596796,compatível com aleatoriedade uniforme,62.640625,425397.078125,60.609375,1.76806640625,1.98583984375,2.13916015625,8.000000,1.575729,80.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:41,GNPA otimizado,7,3621740338,100000,0.853274458,8532.744580000,62.492160000,0.494370384,compatível com aleatoriedade uniforme,60.859375,425395.078125,62.640625,1.76806640625,1.98583984375,2.13916015625,8.000000,1.533340,80.80,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:41,GNPA otimizado,8,3939616297,100000,0.854901666,8549.016660000,71.472640000,0.217050294,compatível com aleatoriedade uniforme,62.640625,425397.078125,60.859375,1.76806640625,1.98583984375,2.13916015625,8.000000,1.530914,80.90,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:42,GNPA otimizado,9,3486370663,100000,0.852145750,8521.457500000,88.048640000,0.020308015,possível viés estatístico,61.359375,425395.578125,62.640625,1.76806640625,1.98583984375,2.13916015625,8.000000,1.527924,80.90,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
2026-04-16T15:35:43,GNPA otimizado,10,2585712915,100000,0.856285958,8562.859580000,82.023680000,0.054010208,compatível com aleatoriedade uniforme,62.640625,425397.078125,61.359375,1.70654296875,1.96923828125,2.13232421875,8.000000,1.573196,80.30,8,8,MacBook-Air-de-Alvaro.local,Darwin,25.3.0,arm64,3.9.6
